Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
1,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1484.499805,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,Zone3,content_audio,5943.600161,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
4,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,Zone2,content_audio,7214.000006,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
5,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonB,response_button_text,9028.600029,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
6,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,Zone2,content_audio,2561.299929,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
7,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonA,response_button_text,4903.299947,regby,1,1,0,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
8,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,Zone3,content_audio,3110.800013,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
9,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,Zone4,content_audio,4646.099889,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
10,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonD,response_button_text,6660.900113,femod,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
11,1.54394E+12,04/12/2018 15:12,1.54394E+12,0,04/12/2018 15:12,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone2,content_audio,1474.50001,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
12,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone3,content_audio,2777.200233,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
13,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonC,response_button_text,4615.900011,vorgal,1,0,1,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
14,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,Zone2,content_audio,2007.999836,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
15,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonB,response_button_text,5018.099878,femad,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
16,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,Zone2,content_audio,1870.000029,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
17,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonB,response_button_text,3543.999977,tabric,1,1,0,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
18,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,Zone3,content_audio,2236.90002,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
19,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,buttonC,response_button_text,3634.399998,pungus,1,1,0,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
20,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,Zone1,content_audio,1961.100021,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
21,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,buttonA,response_button_text,3398.099995,tesdar,1,1,0,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
22,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,Zone4,content_audio,2132.199838,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
23,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,buttonD,response_button_text,3546.199843,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
24,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,10,1,Screen 1,buttonC,response_button_text,1437.999807,nusty,1,1,0,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
25,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,11,1,Screen 1,Zone2,content_audio,3348.699865,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
26,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,11,1,Screen 1,buttonB,response_button_text,4602.199867,mowel,1,1,0,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
27,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,Zone1,content_audio,1837.899853,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
28,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,buttonA,response_button_text,4491.899917,parung,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
29,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,13,1,Screen 1,Zone3,content_audio,2957.500213,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
30,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,13,1,Screen 1,buttonC,response_button_text,4275.300228,destor,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
31,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,14,1,Screen 1,Zone3,content_audio,1546.499999,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
32,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,14,1,Screen 1,buttonC,response_button_text,2759.700079,rafar,1,1,0,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
33,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,Zone4,content_audio,2091.700009,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
34,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,buttonD,response_button_text,3424.999927,solly,1,1,0,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
35,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,996.800007,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
36,1.54394E+12,04/12/2018 15:13,1.54394E+12,0,04/12/2018 15:13,4424,9,task-z5kw,,1931639,,508749,,complete,,,computer,Desktop or Laptop,Windows 10,IE 11.0,1920x1080,1920x962,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,END TASK,,,,,70545,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1988.8,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,Zone1,content_audio,5392.1,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
4,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,Zone3,content_audio,6751.7,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
5,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,buttonC,response_button_text,8431.7,vorgal,1,1,0,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
6,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,Zone1,content_audio,3104.8,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
7,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonA,response_button_text,5536.6,parung,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
8,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,Zone1,content_audio,1441.1,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
9,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonA,response_button_text,2824.8,regby,1,1,0,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
10,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone2,content_audio,2105.1,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
11,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonB,response_button_text,4136.4,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
12,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonA,response_button_text,1996.3,parung,1,1,0,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
13,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonA,response_button_text,4259,rafer,1,0,1,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
14,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,Zone3,content_audio,2573.2,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
15,1.54394E+12,04/12/2018 15:19,1.54394E+12,0,04/12/2018 15:19,4424,9,task-z5kw,,1931797,,508942,,complete,,,computer,Desktop or Laptop,Windows 8.1,Chrome 70.0.3538.110,1536x864,1536x755,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,Zone2,content_audio,4244.2,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
