Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,checkpoint-eqdz,checkpoint-cuki,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,checkpoint-353x,checkpoint-cbnt,branch-pusb,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,picture,opt1,opt2,opt3,opt4,aud1,aud2,aud3,aud4
5,1.54394E+12,04/12/2018 15:23,1.54394E+12,0,04/12/2018 15:23,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,Zone4,content_audio,6989,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
6,1.54394E+12,04/12/2018 15:23,1.54394E+12,0,04/12/2018 15:23,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,2,1,Screen 1,buttonD,response_button_text,9015.6,femod,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
7,1.54394E+12,04/12/2018 15:23,1.54394E+12,0,04/12/2018 15:23,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,Zone4,content_audio,3641.5,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
8,1.54394E+12,04/12/2018 15:23,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,3,1,Screen 1,buttonD,response_button_text,6652.8,solly,1,1,0,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
9,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone2,content_audio,2800.4,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
10,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,Zone3,content_audio,6276.4,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
11,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,4,1,Screen 1,buttonC,response_button_text,8469.7,nusty,1,1,0,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
12,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,5,1,Screen 1,buttonC,response_button_text,3796.6,pungus,1,1,0,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
13,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,6,1,Screen 1,buttonB,response_button_text,1790.5,wabon,1,1,0,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
14,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,7,1,Screen 1,buttonB,response_button_text,1677.8,mowel,1,1,0,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
15,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,Zone1,content_audio,5893,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
16,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,8,1,Screen 1,buttonA,response_button_text,7717.1,parung,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
17,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,9,1,Screen 1,buttonD,response_button_text,2737.7,dester,1,1,0,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
18,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,10,1,Screen 1,buttonA,response_button_text,1970.1,regby,1,1,0,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
19,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,11,1,Screen 1,buttonA,response_button_text,4034.5,peflin,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
20,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,Zone3,content_audio,2411.8,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
21,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,Zone1,content_audio,4225.1,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
22,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,12,1,Screen 1,buttonC,response_button_text,6237.9,rafar,1,1,0,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
23,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,13,1,Screen 1,buttonC,response_button_text,2081.5,wabon,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
24,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,14,1,Screen 1,buttonA,response_button_text,5451.6,tesdar,1,1,0,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
25,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,15,1,Screen 1,buttonD,response_button_text,2037.1,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
26,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1042.5,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
27,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931882,,510470,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 70.0.3538.110,1280x720,1280x579,day2done,Recognition,4,day1done,day2done,attention_pass,audio-Success,,,A,,,,,,,eligible,END TASK,,,,,88966,,,0,1,0,,,,,,,,,,,,,,,,,
1,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,
2,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,6109,,,0,1,0,,,,recognition_A,,,recog-Instructions,,,,,,,,,,
3,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,Zone2,content_audio,4120,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
4,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,Zone3,content_audio,6432,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
5,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,Zone4,content_audio,8302,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
6,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,Zone1,content_audio,10547,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
7,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,buttonD,response_button_text,13455,ballew,1,0,1,0,,,,recognition_A,,1,recog-trial,ballow,money.PNG,parung,ballow,pareng,ballew,parung.mp3,ballow.mp3,pareng.mp3,ballew.mp3
8,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,2,1,Screen 1,Zone4,content_audio,2290,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
9,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,2,1,Screen 1,buttonD,response_button_text,4262,peflin,1,1,0,0,,,,recognition_A,,1,recog-trial,peflin,drink.PNG,peflun,regby,regbo,peflin,peflun.mp3,regby.mp3,regbo.mp3,peflin.mp3
10,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,3,1,Screen 1,Zone3,content_audio,2296,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
11,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,3,1,Screen 1,buttonC,response_button_text,5829,wabon,1,0,1,0,,,,recognition_A,,1,recog-trial,femod,hoverboard.PNG,wabin,femad,wabon,femod,wabin.mp3,femad.mp3,wabon.mp3,femod.mp3
12,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,4,1,Screen 1,buttonA,response_button_text,7302,regby,1,1,0,0,,,,recognition_A,,1,recog-trial,regby,car.PNG,regby,tesdar,tesdor,regbo,regby.mp3,tesdar.mp3,tesdor.mp3,regbo.mp3
13,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,5,1,Screen 1,buttonC,response_button_text,2069,pungus,1,1,0,0,,,,recognition_A,,1,recog-trial,pungus,dragon.PNG,solly,pungos,pungus,solla,solly.mp3,pungos.mp3,pungus.mp3,solla.mp3
14,1.54394E+12,04/12/2018 15:24,1.54394E+12,0,04/12/2018 15:24,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,6,1,Screen 1,buttonC,response_button_text,3026,rafar,1,1,0,0,,,,recognition_A,,1,recog-trial,rafar,animal.PNG,rafer,mowil,rafar,mowel,rafer.mp3,mowil.mp3,rafar.mp3,mowel.mp3
15,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,7,1,Screen 1,buttonD,response_button_text,3126,solly,1,1,0,0,,,,recognition_A,,1,recog-trial,solly,monster.PNG,nusty,solla,nusto,solly,nusty.mp3,solla.mp3,nusto.mp3,solly.mp3
16,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,8,1,Screen 1,buttonC,response_button_text,2678,vorgal,1,0,1,0,,,,recognition_A,,1,recog-trial,parung,sun.PNG,parung,vorgil,vorgal,pareng,parung.mp3,vorgil.mp3,vorgal.mp3,pareng.mp3
17,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,9,1,Screen 1,buttonD,response_button_text,2228,dester,1,1,0,0,,,,recognition_A,,1,recog-trial,dester,tree.PNG,rafer,rafar,destor,dester,rafer.mp3,rafar.mp3,destor.mp3,dester.mp3
18,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,Zone3,content_audio,5316,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
19,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,Zone4,content_audio,7293,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
20,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,10,1,Screen 1,buttonD,response_button_text,9890,femod,1,0,1,0,,,,recognition_A,,1,recog-trial,vorgal,flower.PNG,vorgil,femad,vorgal,femod,vorgil.mp3,femad.mp3,vorgal.mp3,femod.mp3
21,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,11,1,Screen 1,Zone1,content_audio,4662,AUDIO STARTED,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
22,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,11,1,Screen 1,buttonA,response_button_text,6671,tabric,1,0,1,0,,,,recognition_A,,1,recog-trial,wabon,backpack.PNG,tabric,wabon,wabin,tabroc,tabric.mp3,wabon.mp3,wabin.mp3,tabroc.mp3
23,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,12,1,Screen 1,buttonA,response_button_text,3473,tesdar,1,1,0,0,,,,recognition_A,,1,recog-trial,tesdar,ride.PNG,tesdar,tesdor,pungus,pungos,tesdar.mp3,tesdor.mp3,pungus.mp3,pungos.mp3
24,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,13,1,Screen 1,buttonB,response_button_text,1750,ballow,1,0,1,0,,,,recognition_A,,1,recog-trial,nusty,food.PNG,nusto,ballow,nusty,ballew,nusto.mp3,ballow.mp3,nusty.mp3,ballew.mp3
25,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,14,1,Screen 1,buttonD,response_button_text,3490,tabroc,1,0,1,0,,,,recognition_A,,1,recog-trial,tabric,zookeeper.PNG,peflin,tabric,peflun,tabroc,peflin.mp3,tabric.mp3,peflun.mp3,tabroc.mp3
26,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,15,1,Screen 1,buttonD,response_button_text,2955,mowil,1,0,1,0,,,,recognition_A,,1,recog-trial,mowel,coat.PNG,destor,mowel,dester,mowil,destor.mp3,mowel.mp3,dester.mp3,mowil.mp3
27,1.54394E+12,04/12/2018 15:25,1.54394E+12,0,04/12/2018 15:25,4424,9,task-y5i7,,1931898,,510476,,complete,,,computer,Desktop or Laptop,Mac OS 10.12.6,Safari 12.0,1440x900,1440x812,day2done,Recognition,4,day1done,day2done,attention_pass,audioFail,audio-Success,,A,,,,,,,eligible,1,1,Screen 1,advancementZone,continue_button,1516,,,0,1,0,,,,recognition_A,,,recog-Finish,,,,,,,,,,
